,state,district,recovered,confirmed,deceased,active,date,Literate,Power_Parity_Above_Rs_545000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_150000_330000,Total_Power_Parity,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Rs_90000_150000,Jains,Power_Parity_Rs_240000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_45000_150000,Urban_Households,LPG_or_PNG_Households,Other_Workers,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Internet,Households_with_Computer,Households_with_Scooter_Motorcycle_Moped,Households_with_Car_Jeep_Van,Graduate_Education,Main_source_of_drinking_water_Tapwater_Households,Area,Density,Population,Classification_GreenZone,Classification_OrangeZone,Classification_RedZone
9623,Tamil Nadu,virudhunagar,19.0,32.0,0.0,13.0,2020-04-30,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9624,Tamil Nadu,virudhunagar,19.0,32.0,0.0,13.0,2020-05-01,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9625,Tamil Nadu,virudhunagar,19.0,32.0,0.0,13.0,2020-05-02,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9626,Tamil Nadu,virudhunagar,19.0,32.0,0.0,13.0,2020-05-03,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9627,Tamil Nadu,virudhunagar,23.0,34.0,0.0,11.0,2020-05-04,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9628,Tamil Nadu,virudhunagar,23.0,35.0,0.0,12.0,2020-05-05,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9629,Tamil Nadu,virudhunagar,26.0,35.0,0.0,9.0,2020-05-06,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9630,Tamil Nadu,virudhunagar,28.0,35.0,0.0,7.0,2020-05-07,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9631,Tamil Nadu,virudhunagar,28.0,38.0,0.0,10.0,2020-05-08,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9632,Tamil Nadu,virudhunagar,35.0,38.0,0.0,3.0,2020-05-09,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9633,Tamil Nadu,virudhunagar,35.0,40.0,0.0,5.0,2020-05-10,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9634,Tamil Nadu,virudhunagar,35.0,41.0,0.0,6.0,2020-05-11,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9635,Tamil Nadu,virudhunagar,31.0,45.0,0.0,14.0,2020-05-12,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9636,Tamil Nadu,virudhunagar,31.0,45.0,0.0,14.0,2020-05-13,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9637,Tamil Nadu,virudhunagar,32.0,45.0,0.0,13.0,2020-05-14,1398788.0,321.0,595.0,893.0,4300.0,416.0,615.0,921.0,98.0,298.0,199.0,2106.0,370942.0,235005.0,649005.0,17403.0,10219.0,37357.0,119486.0,9845.0,167506.0,453098.0,3446.0,454.0,1942288.0,0,0,1
9638,Tamil Nadu,dharmapuri,0.0,1.0,0.0,1.0,2020-04-23,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9639,Tamil Nadu,dharmapuri,0.0,1.0,0.0,1.0,2020-04-24,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9640,Tamil Nadu,dharmapuri,0.0,1.0,0.0,1.0,2020-04-25,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9641,Tamil Nadu,dharmapuri,0.0,1.0,0.0,1.0,2020-04-26,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9642,Tamil Nadu,dharmapuri,0.0,1.0,0.0,1.0,2020-04-27,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9643,Tamil Nadu,dharmapuri,0.0,1.0,0.0,1.0,2020-04-28,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9644,Tamil Nadu,dharmapuri,0.0,1.0,0.0,1.0,2020-04-29,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9645,Tamil Nadu,dharmapuri,0.0,1.0,0.0,1.0,2020-04-30,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9646,Tamil Nadu,dharmapuri,0.0,1.0,0.0,1.0,2020-05-01,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9647,Tamil Nadu,dharmapuri,0.0,1.0,0.0,1.0,2020-05-02,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9648,Tamil Nadu,dharmapuri,0.0,1.0,0.0,1.0,2020-05-03,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9649,Tamil Nadu,dharmapuri,0.0,1.0,0.0,1.0,2020-05-04,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9650,Tamil Nadu,dharmapuri,0.0,2.0,0.0,2.0,2020-05-05,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9651,Tamil Nadu,dharmapuri,0.0,2.0,0.0,2.0,2020-05-06,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9652,Tamil Nadu,dharmapuri,0.0,2.0,0.0,2.0,2020-05-07,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9653,Tamil Nadu,dharmapuri,1.0,4.0,0.0,3.0,2020-05-08,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9654,Tamil Nadu,dharmapuri,1.0,4.0,0.0,3.0,2020-05-09,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9655,Tamil Nadu,dharmapuri,1.0,4.0,0.0,3.0,2020-05-10,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9656,Tamil Nadu,dharmapuri,1.0,6.0,0.0,5.0,2020-05-11,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9657,Tamil Nadu,dharmapuri,1.0,6.0,0.0,5.0,2020-05-12,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9658,Tamil Nadu,dharmapuri,1.0,6.0,0.0,5.0,2020-05-13,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9659,Tamil Nadu,dharmapuri,1.0,6.0,0.0,5.0,2020-05-14,917709.0,76.0,255.0,435.0,2364.0,92.0,134.0,370.0,37.0,180.0,42.0,1339.0,91107.0,104785.0,267156.0,7687.0,3651.0,18927.0,107968.0,5843.0,112592.0,212222.0,4532.0,332.0,1506843.0,0,1,0
9660,Tamil Nadu,krishnagiri,0.0,2.0,0.0,2.0,2020-05-05,1187958.0,125.0,322.0,601.0,3203.0,143.0,219.0,696.0,373.0,279.0,76.0,1851.0,142552.0,151246.0,356495.0,19571.0,9619.0,38239.0,150122.0,13381.0,137081.0,340224.0,5086.0,370.0,1879809.0,1,0,0
9661,Tamil Nadu,krishnagiri,0.0,4.0,0.0,4.0,2020-05-06,1187958.0,125.0,322.0,601.0,3203.0,143.0,219.0,696.0,373.0,279.0,76.0,1851.0,142552.0,151246.0,356495.0,19571.0,9619.0,38239.0,150122.0,13381.0,137081.0,340224.0,5086.0,370.0,1879809.0,1,0,0
9662,Tamil Nadu,krishnagiri,0.0,8.0,0.0,8.0,2020-05-07,1187958.0,125.0,322.0,601.0,3203.0,143.0,219.0,696.0,373.0,279.0,76.0,1851.0,142552.0,151246.0,356495.0,19571.0,9619.0,38239.0,150122.0,13381.0,137081.0,340224.0,5086.0,370.0,1879809.0,1,0,0
9663,Tamil Nadu,krishnagiri,0.0,10.0,0.0,10.0,2020-05-08,1187958.0,125.0,322.0,601.0,3203.0,143.0,219.0,696.0,373.0,279.0,76.0,1851.0,142552.0,151246.0,356495.0,19571.0,9619.0,38239.0,150122.0,13381.0,137081.0,340224.0,5086.0,370.0,1879809.0,1,0,0
9664,Tamil Nadu,krishnagiri,0.0,10.0,0.0,10.0,2020-05-09,1187958.0,125.0,322.0,601.0,3203.0,143.0,219.0,696.0,373.0,279.0,76.0,1851.0,142552.0,151246.0,356495.0,19571.0,9619.0,38239.0,150122.0,13381.0,137081.0,340224.0,5086.0,370.0,1879809.0,1,0,0
9665,Tamil Nadu,krishnagiri,0.0,20.0,0.0,20.0,2020-05-10,1187958.0,125.0,322.0,601.0,3203.0,143.0,219.0,696.0,373.0,279.0,76.0,1851.0,142552.0,151246.0,356495.0,19571.0,9619.0,38239.0,150122.0,13381.0,137081.0,340224.0,5086.0,370.0,1879809.0,1,0,0
9666,Tamil Nadu,krishnagiri,0.0,20.0,0.0,20.0,2020-05-11,1187958.0,125.0,322.0,601.0,3203.0,143.0,219.0,696.0,373.0,279.0,76.0,1851.0,142552.0,151246.0,356495.0,19571.0,9619.0,38239.0,150122.0,13381.0,137081.0,340224.0,5086.0,370.0,1879809.0,1,0,0
9667,Tamil Nadu,krishnagiri,0.0,20.0,0.0,20.0,2020-05-12,1187958.0,125.0,322.0,601.0,3203.0,143.0,219.0,696.0,373.0,279.0,76.0,1851.0,142552.0,151246.0,356495.0,19571.0,9619.0,38239.0,150122.0,13381.0,137081.0,340224.0,5086.0,370.0,1879809.0,1,0,0
9668,Tamil Nadu,krishnagiri,0.0,20.0,0.0,20.0,2020-05-13,1187958.0,125.0,322.0,601.0,3203.0,143.0,219.0,696.0,373.0,279.0,76.0,1851.0,142552.0,151246.0,356495.0,19571.0,9619.0,38239.0,150122.0,13381.0,137081.0,340224.0,5086.0,370.0,1879809.0,1,0,0
9669,Tamil Nadu,krishnagiri,0.0,20.0,0.0,20.0,2020-05-14,1187958.0,125.0,322.0,601.0,3203.0,143.0,219.0,696.0,373.0,279.0,76.0,1851.0,142552.0,151246.0,356495.0,19571.0,9619.0,38239.0,150122.0,13381.0,137081.0,340224.0,5086.0,370.0,1879809.0,1,0,0
9670,Tamil Nadu,airportquarantine,0.0,4.0,0.0,4.0,2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
9671,Tamil Nadu,airportquarantine,0.0,9.0,0.0,9.0,2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
9672,Tamil Nadu,airportquarantine,0.0,9.0,0.0,9.0,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
9673,Telangana,adilabad,0.0,16.0,0.0,16.0,2020-04-21,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9674,Telangana,adilabad,0.0,16.0,0.0,16.0,2020-04-22,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9675,Telangana,adilabad,0.0,16.0,0.0,16.0,2020-04-23,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9676,Telangana,adilabad,0.0,16.0,0.0,16.0,2020-04-24,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9677,Telangana,adilabad,0.0,16.0,0.0,16.0,2020-04-25,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9678,Telangana,adilabad,0.0,16.0,0.0,16.0,2020-04-26,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9679,Telangana,adilabad,8.0,21.0,0.0,13.0,2020-04-27,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9680,Telangana,adilabad,8.0,21.0,0.0,13.0,2020-04-28,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9681,Telangana,adilabad,8.0,21.0,0.0,13.0,2020-04-29,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9682,Telangana,adilabad,8.0,21.0,0.0,13.0,2020-04-30,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9683,Telangana,adilabad,8.0,21.0,0.0,13.0,2020-05-01,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9684,Telangana,adilabad,9.0,21.0,0.0,12.0,2020-05-02,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9685,Telangana,adilabad,9.0,21.0,0.0,12.0,2020-05-03,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9686,Telangana,adilabad,9.0,21.0,0.0,12.0,2020-05-04,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9687,Telangana,adilabad,9.0,21.0,0.0,12.0,2020-05-05,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9688,Telangana,adilabad,9.0,21.0,0.0,12.0,2020-05-06,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9689,Telangana,adilabad,12.0,21.0,0.0,9.0,2020-05-07,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9690,Telangana,adilabad,13.0,21.0,0.0,8.0,2020-05-08,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9691,Telangana,adilabad,15.0,21.0,0.0,6.0,2020-05-09,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9692,Telangana,adilabad,15.0,21.0,0.0,6.0,2020-05-10,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9693,Telangana,adilabad,15.0,21.0,0.0,6.0,2020-05-11,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9694,Telangana,adilabad,15.0,21.0,0.0,6.0,2020-05-12,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9695,Telangana,adilabad,15.0,21.0,0.0,6.0,2020-05-13,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9696,Telangana,adilabad,15.0,21.0,0.0,6.0,2020-05-14,1483347.0,109.0,84.0,206.0,4181.0,213.0,347.0,1266.0,617.0,122.0,134.0,2870.0,220248.0,194954.0,390357.0,9483.0,5512.0,45202.0,96998.0,8338.0,100226.0,270862.0,4185.97,171.0,2741239.0,0,1,0
9697,Telangana,bhadradrikothagudem,0.0,4.0,0.0,4.0,2020-04-21,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9698,Telangana,bhadradrikothagudem,0.0,4.0,0.0,4.0,2020-04-22,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9699,Telangana,bhadradrikothagudem,0.0,4.0,0.0,4.0,2020-04-23,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9700,Telangana,bhadradrikothagudem,0.0,4.0,0.0,4.0,2020-04-24,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9701,Telangana,bhadradrikothagudem,0.0,4.0,0.0,4.0,2020-04-25,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9702,Telangana,bhadradrikothagudem,0.0,4.0,0.0,4.0,2020-04-26,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9703,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-04-27,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9704,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9705,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9706,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9707,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-05-01,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9708,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-05-02,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9709,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-05-03,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9710,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-05-04,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9711,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9712,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9713,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-05-07,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9714,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-05-08,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9715,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-05-09,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9716,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-05-10,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9717,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-05-11,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
9718,Telangana,bhadradrikothagudem,4.0,4.0,0.0,0.0,2020-05-12,,,,,,,,,,,,,,,,,,,,,,,8951.0,143.0,,1,0,0
